client_id,nom,prenom,email,phone,city,country,signup_date,segment,is_vip,birthdate
6129,Courtois,David,david.courtois@laposte.net,+33 1 43 05 30 85,Saint Josettedan,Luxembourg,2019-04-30,B2C,False,1971-07-14
6130,Descamps,Arthur,arthur.descamps@noos.fr,0430458796,Guilbert,Canada,2019-09-02,B2C,False,1989-09-29
6131,Moulin,Édith,édith.moulin@wanadoo.fr,+33 5 28 18 73 24,Delorme-les-Bains,Luxembourg,2019-12-11,B2C,False,1995-02-05
6132,Marion,Margaret,margaret.marion@ifrance.com,01 61 20 45 93,Bertrand,Belgique,2021-10-27,Sénior,False,1973-11-23
6133,Coulon,Jacqueline,jacqueline.coulon@tele2.fr,+33 (0)1 64 16 05 55,Lemonnier,Belgique,2020-07-20,B2B,False,1963-12-24
6134,Verdier,Christophe,christophe.verdier@free.fr,03 77 52 45 52,ReynaudVille,Maroc,2019-02-28,Sénior,False,1956-06-13
6135,Meunier,Sophie,sophie.meunier@sfr.fr,01 74 13 83 76,Léger,France,2019-01-14,Sénior,False,1973-08-16
6136,Aubry,Françoise,françoise.aubry@ifrance.com,0692742825,Lemaître-sur-Auger,Suisse,2019-03-20,B2C,False,1975-12-06
6137,Durand,Roger,roger.durand@bouygtel.fr,0219218290,Traorenec,Maroc,2020-01-21,Sénior,False,1999-06-16
6138,Huet,Eugène,eugène.huet@tiscali.fr,+33 8 00 28 44 17,Colin,Maroc,2024-05-29,B2C,False,1999-08-17
6139,Martin,Olivier,olivier.martin@tele2.fr,+33 6 66 22 20 96,Collet,Suisse,2021-01-10,B2B,False,1978-10-30
6140,Valette,Isaac,isaac.valette@bouygtel.fr,+33 4 53 49 94 17,Letellier,Suisse,2022-03-27,B2C,False,1977-04-15
6141,Hamon,Bernadette,bernadette.hamon@ifrance.com,+33 8 04 35 38 65,Carpentiernec,Belgique,2020-04-03,B2C,False,1970-11-22
6142,Regnier,Henriette,henriette.regnier@dbmail.com,+33 3 64 56 98 41,Couturier,Luxembourg,2019-11-24,B2B,False,2002-04-02
6143,Paris,Cécile,cécile.paris@yahoo.fr,+33 8 09 65 40 75,Bouchet,France,2019-03-25,Etudiant,False,1973-12-29
6144,Parent,Zacharie,zacharie.parent@laposte.net,+33 (0)3 12 58 30 01,Cousin,Canada,2023-03-04,B2C,False,1997-09-15
6145,Ferrand,Lorraine,lorraine.ferrand@gmail.com,+33 (0)4 22 99 47 56,Benoit,Belgique,2022-01-20,Sénior,False,1951-01-17
6146,Bigot,Marthe,marthe.bigot@voila.fr,0168089431,Ribeironec,Canada,2019-05-15,B2B,False,1947-06-10
6147,Neveu,Bernadette,bernadette.neveu@wanadoo.fr,0384119407,Langlois,Luxembourg,2020-06-08,VIP,True,1962-06-29
6148,Mahe,Alix,alix.mahe@dbmail.com,0265031555,Benard,Maroc,2020-05-02,B2C,False,1967-03-08
6149,Marty,Luce, LUCE.MARTY@YAHOO.FR ,0491520010,Sainte Victor,Canada,2020-12-17,B2C,False,1990-02-15
6150,Dupuy,Danielle,danielle.dupuy@live.com,05 44 77 28 14,Lemoine,Maroc,2024-11-03,B2C,False,1954-07-13
6151,Philippe,Alexandrie,alexandrie.philippe@gmail.com,0801050849,Nicolas-sur-Turpin,Suisse,2020-09-24,B2C,False,1972-09-14
6152,Teixeira,Martin,martin.teixeira@gmail.com,+33 (0)1 53 44 49 41,,Suisse,2020-07-21,B2B,False,2000-03-24
6153,Berthelot,Christine,christine.berthelot@dbmail.com,+33 (0)6 26 44 86 46,Giraud,Maroc,2019-02-07,B2C,False,1955-03-18
6154,Leconte,Grégoire,grégoire.leconte@tele2.fr,06 26 19 23 72,Neveu,Luxembourg,2019-02-17,B2C,False,1948-09-21
6155,Vallet,Laurent,laurent.vallet@bouygtel.fr,+33 3 65 06 33 77,Bruneau,Luxembourg,2019-06-01,B2C,False,1978-09-25
6156,Da Costa,Julien, JULIEN.DA COSTA AT SFR.FR ,+33 (0)1 84 27 77 96,Hoarau,Canada,2019-01-25,B2C,False,1999-11-29
6157,Cousin,Inès,inès.cousin@laposte.net,+33 (0)8 09 95 29 39,Guyonnec,France,2021-09-19,B2C,False,1982-10-18
6158,Boyer  ,Geneviève,geneviève.boyer@free.fr,+33 8 08 98 19 86,Sainte Maryseboeuf,Suisse,2021-07-26,Etudiant,False,1968-01-24
6159,Colin,Xavier,xavier.colin@orange.fr,+33 (0)2 26 72 18 16,Thomas,Suisse,2019-04-17,Etudiant,False,1974-08-03
6160,Ledoux,Zoé,zoé.ledoux@ifrance.com,+33 5 06 44 48 26,Saint Éléonore,Suisse,2022-08-13,B2C,False,1999-05-05
6161,Leroy,Thérèse,thérèse.leroy@gmail.com,+33 1 38 93 00 39,AllainVille,France,2019-05-03,Etudiant,False,1999-05-03
6162,Bouvier,Josette,josette.bouvier@live.com,02 96 37 60 78,Leclercqboeuf,Luxembourg,2019-09-19,Sénior,False,1982-03-15
6163,Blot  ,Alain,alain.blot@tiscali.fr,02 97 44 13 88,,Suisse,2019-07-29,Etudiant,False,1948-04-22
6164,Blanchet,  Léon  ,léon.blanchet@tiscali.fr,04 06 73 10 40,PereiraVille,Maroc,2019-12-06,Etudiant,True,1948-03-11
6165,Thomas,Frédéric,frédéric.thomas@ifrance.com,+33 2 32 89 69 35,LeleuBourg,Maroc,2019-08-03,B2C,False,2004-05-02
6166,Sanchez,Timothée,timothée.sanchez@tele2.fr,0475411557,Jean-sur-Ramos,Maroc,2020-05-05,B2C,False,1957-10-20
6167,Carlier,Inès,inès.carlier@gmail.com,06 20 35 44 11,AdamVille,Suisse,2020-01-17,B2C,False,1955-03-29
6168,Denis,Aurélie,aurélie.denis@live.com,04 94 31 29 17,Laurent,France,2025-09-01,VIP,True,1960-06-30
6169,De Oliveira,Bernadette,bernadette.de oliveira@voila.fr,+33 1 15 75 81 85,Schmitt-la-Forêt,Luxembourg,2019-02-12,B2C,False,1957-09-27
6170,Robert  ,Franck,franck.robert@yahoo.fr,0191604493,Leleu,France,2019-04-22,B2C,False,1981-10-21
6171,Albert,Aurore,aurore.albert@club-internet.fr,0256357056,Garcia-sur-Tessier,Suisse,2019-02-09,B2C,False,1950-03-04
6172,Laine,Caroline,caroline.laine@bouygtel.fr,04 24 05 84 01,Merle-sur-Besnard,Belgique,2020-12-18,B2C,False,1957-06-27
6173,Bodin,Alexandrie,alexandrie.bodin@tele2.fr,0316627601,Gillesnec,Canada,2019-02-10,VIP,True,1973-07-14
6174,Teixeira,Anne,anne.teixeira@tele2.fr,+33 8 08 62 94 24,Leclerc-sur-Carre,Maroc,2022-08-14,B2C,False,1973-02-22
6175,Auger,Aurore,aurore.auger@bouygtel.fr,0697144689,Rey,Belgique,2020-06-07,Etudiant,False,1952-10-19
6176,Delmas,Adrienne,adrienne.delmas@yahoo.fr,0191311856,Saint Lucy-sur-Mer,Maroc,2020-06-30,B2C,False,1951-02-24
6177,Voisin,Thibault,thibault.voisin@wanadoo.fr,01 41 96 29 81,Grenier,Belgique,2020-08-24,B2C,False,1981-03-04
6178,Vasseur,Robert,robert.vasseur@ifrance.com,0389909413,Guibert,Belgique,2019-05-17,Etudiant,False,1957-02-24
6179,Rolland,Marie,marie.rolland@dbmail.com,+33 (0)8 04 83 48 97,Jacquot,Canada,2019-06-10,B2C,False,2007-03-09
6180,Pires,Joseph,joseph.pires@club-internet.fr,+33 (0)3 49 34 61 43,Fernandez,Belgique,2019-10-08,Etudiant,False,1972-01-28
6181,Gilbert,Gilbert,gilbert.gilbert@orange.fr,0684299809,Lebreton,Belgique,2020-10-19,Sénior,False,1978-08-24
6182,Leblanc,Agnès,agnès.leblanc@gmail.com,02 35 90 88 94,MullerVille,Luxembourg,2019-06-22,Etudiant,False,2007-04-29
6183,Labbé,Anne,anne.labbé@dbmail.com,01 84 95 96 96,Roger,France,2019-04-01,B2C,False,1970-01-09
6184,Guillaume  ,Nicolas,nicolas.guillaume@live.com,0466893466,Sainte Marie,France,2025-09-01,B2C,False,1988-08-22
6185,Diaz,Yves,yves.diaz@hotmail.fr,0190394190,Vasseur,Belgique,2019-01-17,B2C,False,1960-01-28
6186,Lamy,Frédéric,frédéric.lamy@tiscali.fr,0634426734,Toussaint,Canada,2022-03-30,B2C,False,1968-03-06
6187,Benoit  ,Anouk,anouk.benoit@free.fr,+33 2 49 55 92 97,Berger,Suisse,2022-02-06,B2C,False,1996-05-07
6188,Schneider,Agnès,agnès.schneider@wanadoo.fr,+33 (0)8 00 12 40 84,Le Gall,Maroc,2019-09-15,Etudiant,False,2004-06-29
6189,Pons,Danielle,danielle.pons@live.com,+33 5 27 36 54 33,Boulangernec,France,2019-04-17,Etudiant,False,1998-01-02
6190,Torres,Denise,denise.torres@bouygtel.fr,0380333234,Peltier,France,2019-04-25,Sénior,False,1959-02-15
6191,Ollivier,Claire,claire.ollivier@orange.fr,+33 5 18 13 28 53,Gomez,France,2021-05-22,Etudiant,False,1995-11-02
6192,Turpin,Charles,charles.turpin@yahoo.fr,+33 (0)1 62 28 38 34,Saint Hugues-les-Bains,Suisse,2021-01-21,Sénior,False,1963-06-07
6193,Barbier,Christelle,christelle.barbier@hotmail.fr,+33 5 96 62 22 43,Sainte Nathnec,Belgique,2022-01-19,B2C,False,1959-06-26
6194,Normand,Capucine,capucine.normand@hotmail.fr,+33 (0)6 94 94 84 20,Denis,Canada,2024-07-16,B2C,False,1964-02-19
6195,Renard,  Dominique  ,dominique.renard@live.com,0126770191,Briandnec,France,2021-05-09,Sénior,False,2000-01-26
6196,Hamon,Vincent,vincent.hamon@hotmail.fr,04 29 36 75 61,Marie,Belgique,2019-05-04,Etudiant,False,1997-05-23
6197,Evrard,Gérard,gérard.evrard@orange.fr,0525647969,Barthelemydan,France,2019-07-23,B2B,False,1952-12-01
6198,Leroux,Virginie,virginie.leroux@wanadoo.fr,04 44 12 44 22,Salmon,Belgique,2022-09-09,Etudiant,False,1973-08-14
6199,Vincent,Claire,claire.vincent@voila.fr,+33 (0)6 97 96 60 42,,Belgique,2019-06-21,B2C,False,1981-01-10
6200,Letellier,Yves,yves.letellier@live.com,03 05 36 71 33,Ferreira,Luxembourg,2019-02-24,Etudiant,False,1963-08-01
6201,Le Goff,Michelle,michelle.le goff@wanadoo.fr,+33 2 08 58 69 99,Lombard,Maroc,2021-06-05,B2C,False,1957-11-01
6202,Navarro,Margaux, MARGAUX.NAVARRO@YAHOO.FR ,+33 3 12 94 56 10,Lefebvre,Canada,2020-01-11,B2C,False,1975-12-09
6203,Boucher,  Alix  ,alix.boucher@club-internet.fr,0381018078,Barre,Belgique,2024-01-19,Etudiant,False,1994-09-17
6204,Roche,  Susan  ,susan.roche@tiscali.fr,+33 1 37 97 84 42,Poirier,Canada,2021-02-05,VIP,True,1979-08-28
6205,Guillon,Michelle,michelle.guillon@laposte.net,03 79 43 97 70,Lemoine,Luxembourg,2019-03-11,B2C,False,1987-12-05
6206,Lecoq,Maggie,maggie.lecoq@club-internet.fr,05 57 45 08 50,Bouvet,Luxembourg,2024-11-26,B2C,False,1979-06-18
6207,Benoit,Grégoire, GRÉGOIRE.BENOIT@VOILA.FR ,0244127408,Devaux,France,2019-08-07,B2C,False,1956-06-02
6208,François,Odette,odette.françois@voila.fr,+33 4 40 77 48 45,Alvesboeuf,Maroc,2019-10-28,Etudiant,False,1980-01-27
6209,Chrétien,Patrick,patrick.chrétien@wanadoo.fr,+33 (0)5 63 58 52 43,Cousin,Belgique,2020-01-11,Etudiant,False,1989-01-29
6210,Hoarau,Aimée,aimée.hoarau@club-internet.fr,01 57 26 22 20,Colas,Suisse,2019-02-08,B2B,False,1971-05-15
6211,Gonzalez,Marianne,marianne.gonzalez@tele2.fr,0414176169,Perrier,Suisse,2020-05-15,Sénior,False,1987-12-20
6212,Boulanger,Hélène,hélène.boulanger@tele2.fr,+33 2 14 73 91 89,Pruvost,Suisse,2019-04-07,Sénior,False,1980-08-11
6213,Pineau,Luc,luc.pineau@club-internet.fr,+33 1 50 34 85 67,Guillon,Belgique,2020-01-10,Etudiant,False,1981-12-10
6214,Perret,Daniel,daniel.perret at wanadoo.fr,+33 1 08 34 73 23,Gaillard-sur-Foucher,Belgique,2019-11-12,B2C,False,2002-12-12
6215,Fernandes,Jean,jean.fernandes@orange.fr,0807516037,Sainte Jérôme,Suisse,2021-12-17,B2C,False,1954-04-08
6216,Garnier,  Tristan  ,tristan.garnier@noos.fr,04 60 34 11 20,Laroche,France,2022-04-01,B2C,False,1959-05-03
6217,Maillet,Maurice,maurice.maillet@live.com,+33 1 20 10 08 63,David,Luxembourg,2019-05-02,B2C,False,1988-09-10
6218,Jacquot,Véronique,véronique.jacquot@tele2.fr,+33 (0)8 08 27 75 28,BuissonBourg,France,2019-11-30,B2C,False,1980-12-01
6219,Guillot,Roland,roland.guillot@orange.fr,+33 1 81 37 49 46,Legendre,Suisse,2019-12-08,B2C,False,1998-09-29
6220,Michel,Joseph,joseph.michel@wanadoo.fr,+33 (0)1 89 14 00 99,Bonneau-sur-Potier,Luxembourg,2019-04-30,Etudiant,False,1956-07-01
6221,Bertin,Gérard,gérard.bertin@sfr.fr,+33 5 73 97 42 86,Leleu-sur-Pottier,Suisse,2022-03-15,Sénior,False,2003-07-20
6222,Joseph,Monique,monique.joseph@ifrance.com,+33 6 63 32 09 85,Weiss,Maroc,2021-06-15,B2C,False,1989-08-22
6223,Joly,Philippe,philippe.joly@bouygtel.fr,05 68 15 17 46,Bouvet,France,2019-06-04,B2C,False,2001-05-07
6224,Carre,Corinne,corinne.carre@orange.fr,01 12 53 94 22,Duval-sur-Joly,France,2019-11-30,Etudiant,False,1971-01-15
6225,Lebon,Joséphine, JOSÉPHINE.LEBON@GMAIL.COM ,0469698674,Saint Élisabeth,France,2019-03-23,B2C,False,1984-08-02
6226,Delahaye,Auguste,auguste.delahaye@noos.fr,+33 2 53 10 63 02,Martinez,Belgique,2020-12-23,B2C,False,1994-01-23
6227,Rodrigues,Émilie,émilie.rodrigues@voila.fr,06 56 21 82 36,Sainte Gabriel,Suisse,2019-04-05,B2C,False,1973-06-26
6228,Verdier,Françoise,françoise.verdier@orange.fr,02 19 21 09 73,CollinVille,Canada,2025-09-01,Sénior,False,1987-04-26
6229,Picard,Nathalie,nathalie.picard at voila.fr,+33 1 27 66 61 39,,Suisse,2022-01-12,B2C,False,1995-12-02
6230,Humbert,Éric,éric.humbert@orange.fr,01 80 25 25 08,Diallo,Suisse,2019-12-28,B2C,False,2002-02-24
6231,Morel,Stéphanie,stéphanie.morel@tiscali.fr,08 05 25 29 24,Marin-sur-Valette,Belgique,2020-09-22,Sénior,False,1969-03-24
6232,Boulanger,Martine,martine.boulanger@sfr.fr,05 36 93 46 05,Bonnet,Canada,2023-11-04,VIP,True,1973-01-02
6233,Delmas,Jean,jean.delmas@tele2.fr,0808371518,Antoine,Luxembourg,2020-08-12,Etudiant,False,1973-12-22
6234,Léger,Marc,marc.léger@voila.fr,0423856090,Thibault-sur-Mer,Suisse,2019-05-20,B2C,False,2003-12-03
6235,Diaz,David,david.diaz@live.com,0532472723,Sainte ÉricVille,Luxembourg,2019-12-14,B2C,False,1985-05-27
6236,Jourdan,Raymond,raymond.jourdan@bouygtel.fr,08 04 83 20 04,Duval,Canada,2022-09-14,Etudiant,False,1972-02-09
6237,Aubert,Monique,monique.aubert at wanadoo.fr,+33 (0)2 55 13 23 46,Laurentdan,Belgique,2021-01-24,B2C,False,1975-07-06
6238,Poirier,Alphonse,alphonse.poirier@ifrance.com,+33 (0)5 85 47 87 55,Sainte Matthieu-la-Forêt,Canada,2021-02-06,Sénior,False,1994-04-22
6239,Langlois,Victor,victor.langlois@dbmail.com,+33 (0)1 89 05 04 19,Bousquetdan,Luxembourg,2023-01-11,Etudiant,False,1981-04-26
6240,Collin,Marianne, MARIANNE.COLLIN@TISCALI.FR ,+33 (0)4 32 43 11 82,Saint Simone,Suisse,2023-06-27,B2C,False,1977-06-06
6241,Guillot,Élisabeth,élisabeth.guillot@ifrance.com,0805175499,Saint Diane,Maroc,2024-01-16,B2C,False,1978-07-07
6242,Gaillard,Guillaume,guillaume.gaillard@laposte.net,05 02 19 99 73,Saint Dominique,Belgique,2019-03-14,VIP,True,1951-11-29
6243,Delahaye,Pénélope,pénélope.delahaye@bouygtel.fr,+33 (0)6 10 90 13 10,Blanchard-les-Bains,Luxembourg,2020-07-27,B2C,False,1981-02-26
6244,Roche,Maryse,maryse.roche@bouygtel.fr,+33 (0)1 39 70 08 40,Pineau,Suisse,2021-09-11,B2C,False,2006-05-08
6245,Rousset,Anne,anne.rousset@gmail.com,+33 6 58 77 65 16,Pascal,Canada,2021-10-29,B2C,False,1954-01-31
6246,Noël,Catherine,catherine.noël@dbmail.com,+33 (0)1 17 64 71 09,Ledoux-sur-Humbert,Canada,2020-11-12,B2C,False,1982-02-23
6247,Merle,Aimé,aimé.merle@gmail.com,0396931633,Mathieu,Luxembourg,2019-05-14,B2C,False,1951-09-22
6248,Blin,Hortense,hortense.blin@gmail.com,+33 4 61 12 39 10,Guillaume,Canada,2022-03-11,B2C,False,1959-01-09
6249,Muller,Maurice,maurice.muller@club-internet.fr,0614075273,Charpentier-sur-Dijoux,Maroc,2021-07-18,B2C,False,1989-10-27
6250,Marchand,Pierre,pierre.marchand@voila.fr,+33 (0)8 00 09 26 00,Saint Capucine,Luxembourg,2019-03-07,B2C,False,1984-06-30
6251,Renaud,Inès,inès.renaud@voila.fr,+33 (0)3 46 14 60 84,Sainte Pierre,France,2020-03-30,B2C,False,1999-06-22
6252,Maillard,Denise,denise.maillard@ifrance.com,+33 3 95 74 48 27,Sainte Gabrielle,Maroc,2019-05-20,Etudiant,False,1980-03-31
6253,Raymond  ,Alexandria,alexandria.raymond@hotmail.fr,0802509958,Saint Thibault-sur-Mer,Maroc,2019-10-28,Etudiant,False,1996-07-18
6254,Delorme,Isabelle,isabelle.delorme@sfr.fr,0660452692,Duvalboeuf,Belgique,2019-01-14,Etudiant,False,1948-11-02
6255,Blot,Madeleine,madeleine.blot@hotmail.fr,0200976487,Georges,France,2020-01-09,Sénior,False,1974-08-28
6256,Gomes,Jacques,jacques.gomes@tiscali.fr,+33 (0)6 63 25 41 39,Laurent,Luxembourg,2020-08-05,VIP,True,2000-03-28
6257,Legros,Arnaude,arnaude.legros@hotmail.fr,08 09 92 24 80,MoulinBourg,Suisse,2020-12-06,B2C,False,1975-03-11
6258,Picard,Aimée,aimée.picard@live.com,02 64 22 28 72,Fabre,Luxembourg,2021-03-06,Sénior,False,1961-04-05
6259,Chevallier,Camille,camille.chevallier@sfr.fr,+33 2 95 67 10 39,Sainte Louis,Canada,2022-08-14,Etudiant,False,1951-02-06
6260,Delattre,Dominique,dominique.delattre@dbmail.com,+33 5 03 46 76 95,Saint Frédéric-sur-Mer,Belgique,2019-06-27,B2C,False,1981-04-08
6261,Lemoine,Rémy,rémy.lemoine@dbmail.com,05 85 54 45 92,Pascal,Luxembourg,2019-04-04,B2C,False,1948-10-02
6262,Boutin  ,Laetitia,laetitia.boutin@bouygtel.fr,05 55 64 42 74,Blanc,Maroc,2022-10-24,B2C,True,1950-12-29
6263,Faivre,Susan,susan.faivre@live.com,0109347841,Michel-la-Forêt,Maroc,2019-05-05,B2C,False,1964-11-20
6264,Evrard,Luc,luc.evrard@hotmail.fr,0404747274,Bourgeoisdan,Canada,2025-09-01,B2C,False,1969-09-20
6265,Besnard,Jacqueline,jacqueline.besnard@dbmail.com,01 28 00 84 19,ReynaudVille,Canada,2022-09-11,B2C,False,1988-08-10
6266,Gilles,Alain,alain.gilles@dbmail.com,0337049697,Sainte Yvesdan,Maroc,2020-05-22,B2C,False,1946-08-08
6267,Renard,Gilles,gilles.renard@bouygtel.fr,04 42 76 18 81,Fabre-sur-Cousin,France,2025-09-01,B2C,False,1977-11-24
6268,Gomez,Xavier,xavier.gomez@voila.fr,+33 1 91 90 84 50,,Belgique,2019-03-16,B2C,False,2002-06-26
6269,Leleu,Laure,laure.leleu@live.com,+33 (0)2 41 33 64 96,Julien,Luxembourg,2019-09-21,B2C,False,2005-03-01
6270,Morvan,Zoé,zoé.morvan@noos.fr,+33 (0)8 00 03 13 77,Morin,Luxembourg,2021-01-12,B2C,False,2005-11-10
6271,Pichon,Margaret,margaret.pichon@bouygtel.fr,+33 1 13 44 61 82,Legendrenec,Maroc,2019-11-11,B2C,False,1950-04-03
6272,Sauvage,Noémi,noémi.sauvage@bouygtel.fr,+33 (0)1 28 67 35 33,Sainte Victoire-la-Forêt,Suisse,2024-04-08,B2B,False,1984-05-03
6273,Barbe,Michel,michel.barbe@dbmail.com,+33 (0)6 44 92 19 16,Robert,France,2019-02-19,B2C,False,1987-02-16
6274,Baudry,Nicole,nicole.baudry@hotmail.fr,0161952346,Rolland,France,2020-08-04,Etudiant,False,1978-09-05
6275,Cohen,Arnaude,arnaude.cohen@hotmail.fr,0806214551,Sainte Henrietteboeuf,Belgique,2020-10-14,B2C,False,2002-10-08
6276,Gosselin,Guy,guy.gosselin@yahoo.fr,0560376958,Dumas,Maroc,2021-02-11,Etudiant,False,1973-04-14
6277,Bègue,Julie,julie.bègue@free.fr,04 95 08 73 53,Perez-sur-Chartier,Canada,2019-08-04,B2C,False,2002-04-22
6278,Pasquier,Éléonore,éléonore.pasquier@hotmail.fr,+33 3 90 27 21 60,Faivreboeuf,Suisse,2019-11-28,B2C,False,1998-12-16
6279,Roux,Sébastien,sébastien.roux@voila.fr,+33 (0)1 58 98 12 92,Gilbertdan,Luxembourg,2022-09-16,Etudiant,False,1978-11-10
6280,Leblanc,Luc,luc.leblanc@tele2.fr,+33 (0)8 04 55 85 18,Saint Thierry-la-Forêt,Maroc,2019-06-08,B2C,False,1949-04-09
6281,Wagner,Nathalie,nathalie.wagner@bouygtel.fr,+33 (0)5 53 60 70 87,Verdier,France,2022-07-04,B2C,False,1956-11-15
6282,Moreau,Audrey,audrey.moreau@ifrance.com,0690304215,Rousselnec,Canada,2020-08-26,B2C,False,1949-05-14
6283,Andre,Nicole,nicole.andre at laposte.net,+33 (0)1 78 12 62 35,Cordier-sur-Lombard,Luxembourg,2021-11-14,B2C,False,1961-11-11
6284,Briand,Emmanuelle,emmanuelle.briand@bouygtel.fr,+33 (0)8 03 46 88 59,Rousseau,Suisse,2021-07-01,B2C,False,1969-03-14
6285,Bernier,Martin,martin.bernier@dbmail.com,01 82 21 97 63,Maréchal,Maroc,2019-06-19,Etudiant,False,1952-05-06
6286,Martel,Grégoire,grégoire.martel@orange.fr,+33 8 02 49 73 83,ValetteVille,Suisse,2020-09-06,B2C,False,2002-02-14
6287,Vallée,Brigitte,brigitte.vallée@wanadoo.fr,01 92 49 17 93,Saint Maryse-sur-Mer,Suisse,2023-01-16,VIP,True,1978-02-02
6288,Carre,Camille, CAMILLE.CARRE@DBMAIL.COM ,0465529468,Saint BernardBourg,France,2020-02-18,Sénior,False,1967-10-19
6289,Hoarau,Hortense,hortense.hoarau@laposte.net,+33 (0)2 16 92 17 96,Saint Alainboeuf,Maroc,2025-09-01,B2B,False,1949-07-20
6290,Jacquot,Hugues, HUGUES.JACQUOT@VOILA.FR ,+33 (0)4 01 42 06 68,Bodin,Maroc,2020-03-15,B2B,False,1984-12-25
6291,Hebert,Audrey,audrey.hebert@ifrance.com,0804769448,Riou,Canada,2019-04-23,B2C,False,2001-11-30
6292,Fournier,Gilles,gilles.fournier at club-internet.fr,+33 4 18 58 00 46,Dupuynec,Maroc,2019-12-27,VIP,True,1995-11-08
6293,Carpentier,  Daniel  ,daniel.carpentier@orange.fr,+33 2 44 49 88 16,Sainte Lucy,,2025-01-21,B2C,False,1946-08-21
6294,Mendès,Isabelle,isabelle.mendès@yahoo.fr,03 97 84 05 11,Leblancboeuf,Maroc,2019-10-09,Sénior,False,1969-11-18
6295,Gosselin,Anaïs,anaïs.gosselin@bouygtel.fr,+33 (0)4 96 73 53 09,Carlier,Luxembourg,2023-01-18,B2C,False,1969-02-20
6296,Costa,Benoît,benoît.costa@gmail.com,0351263517,Pineau,Suisse,2023-04-05,B2C,False,2003-08-27
6297,Lenoir,Marine,marine.lenoir@club-internet.fr,+33 (0)6 95 00 04 23,Couturier,France,2019-11-11,B2B,False,2004-01-09
6298,Vincent,Philippine,philippine.vincent at laposte.net,0229879923,Saint Margot,Suisse,2019-03-05,VIP,True,1990-05-08
6299,Becker,Amélie,amélie.becker@dbmail.com,0592228513,Mary,Luxembourg,2021-07-30,B2C,False,1976-07-22
6300,Techer,Richard,richard.techer at live.com,0171431552,Roger,Canada,2019-09-30,Etudiant,False,1987-04-16
6301,Richard,Denise,denise.richard@sfr.fr,0135872280,Sainte Charles,France,2022-01-20,B2C,False,1999-01-17
6302,Loiseau,Emmanuel,emmanuel.loiseau@noos.fr,05 03 96 20 29,GérardBourg,Suisse,2020-03-02,VIP,True,1955-11-01
6303,Masse,Simone,simone.masse@noos.fr,0371284334,Le Goff,France,2020-04-29,B2C,False,1968-05-21
6304,Buisson  ,Éric,éric.buisson@live.com,+33 (0)3 72 23 15 36,Camus-la-Forêt,Suisse,2022-01-03,Etudiant,False,1973-05-27
6305,Maury,Hugues,hugues.maury@yahoo.fr,+33 5 34 80 15 44,Ferrandboeuf,Canada,2019-12-18,Etudiant,False,2005-02-16
6306,Gaillard,Danielle,danielle.gaillard@bouygtel.fr,+33 1 15 80 34 08,Pages,Canada,2020-03-03,B2C,False,1973-01-17
6307,Pineau,Victoire,victoire.pineau@tiscali.fr,+33 1 39 86 06 33,DupréBourg,France,2019-12-11,VIP,True,1983-11-10
6308,Bertrand,Georges, GEORGES.BERTRAND@YAHOO.FR ,+33 3 14 71 69 96,Grenier,Maroc,2019-12-01,B2B,False,1971-07-05
6309,Leroux,Claire,claire.leroux@sfr.fr,04 89 75 62 29,Simon,Belgique,2020-06-28,Sénior,False,2000-10-05
6310,Dias,Emmanuelle,emmanuelle.dias@ifrance.com,+33 1 26 11 73 49,Camus,France,2022-04-22,B2C,False,1988-10-27
6311,Duval,Léon,léon.duval@tiscali.fr,+33 1 98 64 43 83,Sainte Matthieu,Suisse,2019-11-24,B2C,False,2005-06-16
6312,Lacombe,Victoire,victoire.lacombe@voila.fr,+33 1 42 31 30 91,Lemoine,Canada,2020-06-26,Sénior,False,1948-06-16
6313,Gomes,Alix, ALIX.GOMES@LAPOSTE.NET ,+33 5 13 75 98 53,Sainte Isabelle-les-Bains,France,2021-03-21,B2C,False,2006-04-04
6314,Aubert  ,Gérard,gérard.aubert@bouygtel.fr,+33 5 37 00 13 92,MarieVille,France,2019-08-18,B2C,False,1972-04-10
6315,Muller,Astrid,astrid.muller@sfr.fr,+33 (0)1 96 10 05 50,Saint Grégoirenec,Canada,2019-08-26,B2B,True,1995-11-11
6316,Didier,Laure,laure.didier@hotmail.fr,+33 (0)3 62 10 78 17,Picard,France,2024-05-31,B2C,False,1994-03-11
6317,Lefort,Paul,paul.lefort@laposte.net,0180950415,Picarddan,Canada,2021-07-27,B2C,False,1953-12-24
6318,David,Victor,victor.david@voila.fr,+33 4 25 18 23 92,Guérin,Luxembourg,2020-09-20,VIP,True,1968-07-15
6319,Lelièvre,Corinne,corinne.lelièvre@voila.fr,0109597867,Sainte Paul,Suisse,2021-01-31,Etudiant,False,1981-07-22
6320,Lambert,Thibaut,thibaut.lambert@hotmail.fr,01 41 55 99 24,Aubrydan,France,2019-01-22,B2C,False,1953-08-07
6321,Bonnin,François,françois.bonnin@tele2.fr,0152764429,Launay,Maroc,2020-12-03,B2B,False,1965-02-08
6322,Chevalier,Benjamin,benjamin.chevalier@hotmail.fr,03 31 31 00 65,Fontaine,Suisse,2020-06-04,B2C,False,1995-08-27
6323,Martel,Georges,georges.martel@hotmail.fr,08 03 15 81 73,Sainte Théophilenec,France,2020-07-30,B2C,False,1980-06-08
